SAMPLE	5UPKIR	HLA-E	HLA-G	KIR2DL1	KIR2DL2	KIR2DL3	KIR2DL4	KIR2DL5AB	KIR2DP1	KIR2DS1	KIR2DS2	KIR2DS3	KIR2DS4	KIR2DS5	KIR3DL1	KIR3DL2	KIR3DL3	KIR3DP1	KIR3DS1	LILRB1	LILRB2	LILRB3	LILRB4	LILRB5
548000496	28	38	49	33	0	35	48	0	29	0	0	0	36	0	50	35	41	55	19	0	0	0	0	0
550800017	37	25	26	27	0	8	30	14	38	17	10	0	13	0	17	28	26	32	17	0	0	0	0	0
551800070	39	28	22	41	0	46	35	14	34	15	0	0	17	0	23	33	32	28	21	0	0	0	0	0
552809062	41	35	34	47	17	16	42	20	46	0	23	24	40	0	49	41	45	36	0	0	0	0	0	0
553815101	32	25	28	34	0	25	31	0	34	0	0	0	27	0	44	38	23	24	0	0	0	0	0	0
554824101	32	28	34	17	14	12	27	0	17	0	15	0	36	0	27	29	27	29	0	0	0	0	0	0
555824102	47	30	36	41	0	46	39	0	39	0	0	0	37	0	45	43	36	40	0	0	0	0	0	0
556827101	35	26	31	18	19	12	39	13	23	13	11	0	17	0	36	43	32	43	39	0	0	0	0	0
557844101	23	33	27	34	0	23	23	0	29	0	0	0	23	0	24	23	22	28	0	0	0	0	0	0
558809011	44	31	28	22	17	17	14	18	13	14	20	17	14	0	18	30	32	23	0	0	0	0	0	0
55911051	39	30	28	16	13	10	28	19	13	6	13	18	14	0	28	18	29	23	20	0	0	0	0	0
559809021	33	24	28	25	0	40	28	0	36	0	0	0	33	0	32	33	32	32	0	0	0	0	0	0
560809022	32	38	45	38	0	36	44	0	42	0	0	0	39	0	45	31	40	36	0	0	0	0	0	0
561815021	33	26	35	32	15	15	30	28	26	20	12	16	14	0	19	30	29	29	17	0	0	0	0	0
562815032	40	41	36	39	22	26	33	42	42	22	22	23	20	0	29	40	44	38	22	0	0	0	0	0
563000569	25	31	29	19	11	19	31	0	12	0	10	0	35	0	27	24	23	33	0	0	0	0	0	0
564832012	38	30	31	36	0	29	35	0	24	0	0	0	33	0	25	31	31	34	0	0	0	0	0	0
565126021	42	48	47	41	0	44	42	0	44	0	0	0	49	0	45	47	45	41	0	0	0	0	0	0
566106091	55	37	55	39	0	39	42	0	44	0	0	0	45	0	46	47	49	53	0	0	0	0	0	0
567100315	29	19	24	16	13	15	28	0	11	0	13	0	26	0	22	20	24	20	0	0	0	0	0	0
568112011	27	22	27	36	14	14	26	31	30	18	10	15	9	0	17	26	30	29	12	0	0	0	0	0
56911052	29	26	21	25	13	22	31	28	15	20	13	0	0	0	0	38	19	24	26	0	0	0	0	0
569122051	39	32	33	28	0	32	39	21	30	19	0	0	15	0	27	36	35	30	11	0	0	0	0	0
570122061	28	36	38	15	20	16	30	14	22	17	14	16	21	0	22	22	41	32	16	0	0	0	0	0
571000358	31	31	24	27	14	17	27	0	15	0	18	0	31	0	29	33	34	33	0	0	0	0	0	0
572122013	55	39	30	34	17	18	44	0	30	0	19	0	40	0	36	40	44	40	0	0	0	0	0	0
573100301	36	22	25	26	0	29	27	16	35	7	0	0	17	0	17	24	27	29	17	0	0	0	0	0
574003082	28	31	29	26	0	35	27	0	36	0	0	0	40	0	24	22	32	25	0	0	0	0	0	0
575300031	34	19	29	67	0	30	26	0	35	0	0	0	34	0	35	32	34	36	0	0	0	0	0	0
576000031	43	45	47	39	0	32	39	0	39	0	0	0	45	0	42	36	46	38	0	0	0	0	0	0
577000032	46	28	32	21	19	11	35	0	18	0	24	0	40	0	33	41	40	45	0	0	0	0	0	0
578323051	31	25	25	26	0	29	24	0	29	0	0	0	24	0	45	33	26	28	0	0	0	0	0	0
579020062	34	22	23	28	0	26	26	16	25	15	0	13	15	0	19	23	26	30	16	0	0	0	0	0
57914021	30	25	27	17	14	22	26	11	13	12	12	13	15	0	25	25	29	27	15	0	0	0	0	0
580000088	49	40	40	39	0	43	43	20	41	15	0	17	21	0	34	52	50	46	22	0	0	0	0	0
581020052	61	38	50	49	0	48	43	0	56	0	0	0	22	0	52	29	48	48	0	0	0	0	0	0
582011101	29	25	19	28	0	27	27	13	36	12	0	0	14	0	25	28	26	34	15	0	0	0	0	0
583016011	25	33	27	20	14	18	26	0	24	0	12	0	27	0	36	28	32	35	0	0	0	0	0	0
584016071	29	22	23	22	0	29	28	0	24	0	0	0	28	0	31	24	32	22	0	0	0	0	0	0
585016092	24	27	20	12	13	12	28	0	13	0	13	0	27	0	29	18	25	13	0	0	0	0	0	0
586000089	35	23	29	31	0	27	35	0	37	0	0	0	26	0	29	23	32	24	0	0	0	0	0	0
587011051	39	42	36	44	0	40	39	0	49	0	0	0	37	0	34	35	37	39	0	0	0	0	0	0
588314051	28	24	21	16	11	12	25	0	16	0	11	0	29	0	33	32	29	32	0	0	0	0	0	0
589000356	31	42	32	58	20	24	32	15	32	0	22	20	30	0	48	44	51	33	0	0	0	0	0	0
58908011	33	27	25	22	32	20	37	15	14	0	13	0	33	0	42	33	28	40	12	0	0	0	0	0
590000426	57	55	46	52	0	45	51	0	57	0	0	0	51	0	44	38	56	50	0	0	0	0	0	0
591920071	42	41	44	61	22	23	41	53	55	27	20	20	24	0	27	52	43	40	21	0	0	0	0	0
592911051	35	24	26	27	0	28	21	0	30	0	0	0	27	0	28	19	26	23	0	0	0	0	0	0
593918082	35	27	27	28	0	25	24	0	26	0	0	0	28	0	27	28	24	25	0	0	0	0	0	0
594913051	35	28	32	33	0	36	33	0	28	0	0	0	35	0	32	33	35	25	0	0	0	0	0	0
595913111	22	29	22	25	15	14	25	11	30	0	10	15	28	0	33	26	21	32	0	0	0	0	0	0
59603011	37	14	27	33	0	31	28	0	37	0	0	0	31	0	32	27	23	25	0	0	0	0	0	0
596906101	40	22	25	19	35	0	26	29	15	12	28	14	15	0	16	27	31	32	18	0	0	0	0	0
597200217	46	48	46	58	0	43	49	55	62	54	0	0	0	0	0	51	48	59	45	0	0	0	0	0
599208021	21	31	27	0	27	0	0	39	0	30	13	0	0	0	0	38	30	0	0	0	0	0	0	0
600211031	32	26	22	17	15	11	14	15	16	20	20	0	20	0	17	31	24	13	0	0	0	0	0	0
601211052	44	37	39	40	0	35	40	0	37	0	0	0	36	0	39	33	42	30	0	0	0	0	0	0
602211091	52	41	41	26	23	29	44	0	14	0	16	0	51	0	43	46	48	49	0	0	0	0	0	0
603211092	26	35	27	22	17	16	28	12	12	12	12	0	14	0	16	39	34	33	11	0	0	0	0	0
604214091	32	30	29	32	0	27	40	13	34	23	0	0	20	0	15	32	31	25	17	0	0	0	0	0
605228011	42	26	26	41	1	27	31	0	18	0	0	0	35	0	41	37	31	30	0	0	0	0	0	0
606224012	47	38	44	22	24	30	42	0	19	0	18	0	40	0	42	31	38	33	0	0	0	0	0	0
607502081	43	31	34	34	0	34	43	0	45	0	0	0	40	0	31	32	40	35	0	0	0	0	0	0
608506011	35	37	37	45	20	14	35	41	47	20	21	33	24	0	27	32	36	42	23	0	0	0	0	0
60933051	39	36	34	25	0	27	36	0	33	0	0	0	36	0	35	23	32	35	0	0	0	0	0	0
609503101	30	38	41	20	38	0	34	21	29	0	43	21	35	0	40	35	36	44	0	0	0	0	0	0
610503102	41	41	49	46	1	47	38	26	47	46	0	0	0	0	0	30	52	39	46	0	0	0	0	0
611508041	38	28	32	41	0	39	36	0	36	0	0	0	47	0	50	44	42	38	0	0	0	0	0	0
612206051	35	28	37	33	1	36	34	0	38	0	0	0	16	0	37	21	39	32	0	0	0	0	0	0
613206052	38	28	27	32	0	43	38	0	34	0	0	0	37	0	50	34	26	35	0	0	0	0	0	0
614202101	33	31	26	14	10	17	26	0	16	0	11	0	29	0	25	31	27	28	0	0	0	0	0	0
615800019	27	32	25	33	0	33	28	0	37	0	0	0	26	0	21	27	35	25	0	0	0	0	0	0
616501091	35	23	28	28	0	30	32	0	30	0	0	0	50	0	31	26	33	31	0	0	0	0	0	0
617502082	37	32	26	28	0	36	29	0	28	0	0	0	31	0	27	25	31	30	0	0	0	0	0	0
618502071	57	31	33	40	1	43	46	0	42	0	0	0	36	0	47	27	45	42	0	0	0	0	0	0
61929041	23	27	29	29	0	37	34	0	31	0	0	0	29	0	22	20	29	26	0	0	0	0	0	0
619507061	33	30	27	34	34	1	34	16	13	0	33	9	34	0	36	31	37	36	0	0	0	0	0	0
620523031	46	43	45	52	0	47	58	0	48	0	0	0	51	0	46	36	59	46	0	0	0	0	0	0
621523032	36	47	47	43	0	53	44	0	55	0	0	0	46	0	47	41	44	42	0	0	0	0	0	0
622523092	30	27	34	36	15	13	35	14	31	0	15	17	32	0	47	35	34	40	0	0	0	0	0	0
623523111	30	31	37	32	13	16	33	14	24	0	16	17	34	0	31	34	33	37	0	0	0	0	0	0
624500287	34	36	31	37	0	37	37	35	31	37	0	0	0	0	0	34	40	36	39	0	0	0	0	0
625528081	47	41	40	0	39	0	21	17	0	22	42	0	25	0	18	40	51	19	0	0	0	0	0	0
626528021	34	27	25	33	15	17	26	15	22	0	15	17	26	0	24	32	21	33	0	0	0	0	0	0
627513061	52	40	47	39	16	19	30	49	37	36	20	38	0	0	0	34	37	40	37	0	0	0	0	0
628000409	36	36	27	42	38	0	36	32	38	1	35	0	33	0	41	25	34	35	0	0	0	0	0	0
629000523	43	35	29	47	17	20	36	19	34	0	13	10	34	0	28	43	30	44	0	0	0	0	0	0
62929011	41	39	39	48	1	50	44	0	51	0	0	0	33	0	40	49	47	40	0	0	0	0	0	0
630000403	39	39	32	31	24	18	37	0	13	0	16	0	44	0	30	35	34	45	0	0	0	0	0	0
631000405	47	35	40	38	0	41	42	17	51	22	0	21	20	0	27	31	47	46	19	0	0	0	0	0
632000410	25	22	24	29	16	13	26	30	33	12	16	15	13	0	23	21	25	23	12	0	0	0	0	0
633312061	27	26	25	20	15	12	35	0	12	0	13	0	24	0	19	32	25	40	0	0	0	0	0	0
634300224	30	22	25	25	0	24	26	13	24	8	0	0	11	0	18	23	25	28	12	0	0	0	0	0
635323081	37	24	24	27	0	25	31	0	15	0	0	0	30	0	26	20	25	24	0	0	0	0	0	0
636902031	47	33	44	41	0	50	36	0	39	0	0	0	35	0	34	30	40	36	0	0	0	0	0	0
637323091	27	29	32	26	22	0	28	29	11	16	27	11	15	0	23	23	25	27	14	0	0	0	0	0
63929012	28	25	25	37	0	29	31	0	20	0	0	0	32	0	34	25	32	31	0	0	0	0	0	0
639417062	44	35	31	29	14	19	33	0	5	0	13	0	35	0	40	36	31	40	0	0	0	0	0	0
640417051	46	32	36	28	0	33	35	34	32	41	0	16	0	0	0	45	34	35	42	0	0	0	0	0
641427041	29	24	22	34	14	21	29	20	26	0	12	11	24	0	27	24	29	26	0	0	0	0	0	0
642705082	39	30	23	29	0	32	28	24	35	25	0	0	0	0	0	26	24	29	27	0	0	0	0	0
643417011	23	28	22	12	9	14	28	0	10	0	13	0	22	0	41	26	28	27	0	0	0	0	0	0
64404101	29	25	28	30	0	25	26	0	28	0	0	0	31	0	24	22	31	22	0	0	0	0	0	0
644417012	34	32	33	18	0	31	17	0	33	21	0	0	14	0	15	12	35	17	0	0	0	0	0	0
645401031	48	45	49	50	27	28	44	47	46	20	24	23	18	0	36	55	55	37	16	0	0	0	0	0
646405061	62	50	43	71	27	25	49	88	69	50	27	55	0	0	0	61	60	62	68	0	0	0	0	0
647405102	26	22	27	23	15	12	30	0	21	0	16	0	30	0	36	34	34	34	0	0	0	0	0	0
649927031	29	29	31	35	19	21	46	17	30	0	18	14	34	0	43	31	32	43	15	0	0	0	0	0
651923072	22	34	23	37	17	15	52	17	25	0	11	0	18	0	31	17	33	42	17	0	0	0	0	0
653000468	32	33	39	27	0	34	39	0	29	0	0	0	33	0	43	40	32	31	0	0	0	0	0	0
654000467	40	38	28	41	15	16	34	32	32	22	14	30	18	0	31	29	34	37	15	0	0	0	0	0
65414101	36	39	31	35	0	32	28	0	31	0	0	0	36	0	36	27	30	24	0	0	0	0	0	0
656901101	36	33	34	17	19	21	16	19	20	24	0	0	19	0	21	34	44	20	0	0	0	0	0	0
658402011	51	48	52	27	22	19	42	0	21	0	22	0	44	0	49	43	53	45	0	0	0	0	0	0
659404021	28	28	27	41	17	14	26	11	28	0	17	11	36	0	25	25	39	31	0	0	0	0	0	0
660407051	55	47	49	69	0	61	45	25	46	30	0	0	27	0	45	57	54	46	20	0	0	0	0	0
661407041	33	27	32	39	0	29	41	0	36	0	0	0	38	0	30	34	30	33	0	0	0	0	0	0
662000476	45	39	44	43	18	18	35	19	35	0	19	21	31	0	43	38	38	32	0	0	0	0	0	0
663921051	34	26	26	29	13	14	23	10	29	0	12	15	26	0	38	25	28	30	0	0	0	0	0	0
66417082	32	29	29	27	32	1	39	35	16	18	34	31	19	0	22	37	33	31	21	0	0	0	0	0
664934021	28	24	27	28	0	25	24	16	37	11	0	21	13	0	22	23	32	31	17	0	0	0	0	0
665921081	40	19	25	34	0	31	28	13	33	13	0	0	19	0	23	26	39	28	10	0	0	0	0	0
666442081	26	21	30	28	0	28	22	0	30	0	0	0	32	0	29	32	33	28	0	0	0	0	0	0
667934102	37	31	19	22	21	0	16	30	18	13	32	12	14	0	16	25	29	12	0	0	0	0	0	0
670208081	38	35	35	36	0	29	39	0	38	0	0	0	36	0	38	31	33	38	0	0	0	0	0	0
671208082	32	23	21	25	0	35	31	0	29	0	0	0	32	0	26	28	30	24	0	0	0	0	0	0
672208061	31	23	31	21	11	12	28	10	21	13	13	0	12	0	18	17	23	28	15	0	0	0	0	0
673715061	30	24	29	32	0	36	36	0	25	0	0	0	31	0	29	27	29	32	0	0	0	0	0	0
674703041	48	39	40	42	1	43	42	23	58	22	0	0	20	0	32	42	49	46	24	0	0	0	0	0
675000350	31	34	30	41	0	36	35	0	32	0	0	0	34	0	35	41	37	40	0	0	0	0	0	0
676719081	47	33	35	42	17	18	34	36	36	18	15	38	15	0	23	35	38	31	17	0	0	0	0	0
677226041	22	28	22	22	0	26	23	19	21	15	0	0	15	0	16	24	26	31	12	0	0	0	0	0
678226042	54	38	38	44	0	43	37	0	37	0	0	0	39	0	36	58	41	36	0	0	0	0	0	0
67903011	38	30	28	28	0	34	29	0	30	0	0	0	17	0	35	14	31	30	0	0	0	0	0	0
679226032	36	26	41	45	0	14	40	19	46	0	20	17	37	0	28	30	38	34	0	0	0	0	0	0
680000556	21	33	30	33	14	14	24	32	35	9	14	28	13	0	17	22	27	29	9	0	0	0	0	0
681000475	34	26	31	37	0	40	35	0	35	0	0	0	32	0	44	31	37	26	0	0	0	0	0	0
682409091	46	28	33	38	21	21	37	15	26	0	17	19	37	0	45	44	45	43	0	0	0	0	0	0
683407031	43	33	36	48	0	40	36	21	37	0	0	20	50	0	46	41	41	38	0	0	0	0	0	0
685903011	28	23	27	44	29	0	29	30	25	0	20	25	15	0	31	10	28	24	0	0	0	0	0	0
686907091	31	25	22	30	0	29	26	0	30	0	0	0	32	0	31	29	25	33	0	0	0	0	0	0
687912091	58	39	45	34	19	25	22	25	26	27	21	0	21	0	18	42	48	22	0	0	0	0	0	0
688929011	41	35	33	35	0	37	45	0	38	0	0	0	40	0	42	41	39	46	0	0	0	0	0	0
68922043	27	21	26	37	0	29	28	0	17	0	0	0	24	0	25	22	28	28	0	0	0	0	0	0
690901071	37	30	36	33	0	30	37	17	43	13	0	17	17	0	25	41	28	42	13	0	0	0	0	0
692420091	47	35	25	16	22	14	36	0	16	0	13	0	38	0	40	28	30	34	0	0	0	0	0	0
693209051	30	32	35	40	0	39	37	0	43	0	0	0	35	0	34	29	36	34	0	0	0	0	0	0
694209052	46	40	27	47	1	37	41	21	51	23	0	0	19	0	23	41	39	53	15	0	0	0	0	0
695209021	45	30	31	44	0	36	33	0	41	0	0	0	45	0	38	26	32	50	0	0	0	0	0	0
696206071	41	32	40	49	0	45	34	21	41	22	0	0	23	0	30	46	42	50	18	0	0	0	0	0
697206072	30	30	27	31	0	34	38	0	20	0	0	0	28	0	33	32	34	28	0	0	0	0	0	0
698300155	35	34	28	37	0	36	29	0	37	0	0	0	34	0	37	29	30	19	0	0	0	0	0	0
69929081	34	22	32	22	18	14	28	0	11	0	16	0	41	0	33	35	37	37	0	0	0	0	0	0
800207091	37	33	26	34	0	29	28	0	32	0	0	0	34	0	29	29	30	27	0	0	0	0	0	0
801213101	42	37	45	30	20	24	37	21	19	20	16	0	16	0	29	45	40	34	20	0	0	0	0	0
802123041	48	33	34	46	0	36	42	0	54	0	0	0	48	0	29	31	40	38	0	0	0	0	0	0
803123042	44	48	37	28	16	21	49	0	24	0	19	0	44	0	53	40	49	41	0	0	0	0	0	0
804131031	27	28	22	31	0	24	28	0	20	0	0	0	30	0	30	26	28	30	0	0	0	0	0	0
80418051	54	42	39	55	17	26	43	75	54	40	20	39	0	0	1	50	53	36	42	0	0	0	0	0
805105101	32	30	30	27	0	34	29	0	41	0	0	0	32	0	22	39	31	34	0	0	0	0	0	0
806105102	30	21	19	21	32	0	36	15	11	0	31	13	29	0	38	29	32	45	15	0	0	0	0	0
808311032	41	32	29	46	16	20	25	33	37	20	15	35	15	0	22	25	37	28	21	0	0	0	0	0
810200141	28	27	19	26	0	30	32	17	33	25	0	0	19	0	23	28	27	27	15	0	0	0	0	0
811225081	19	24	21	22	0	19	26	0	23	0	0	0	24	0	25	30	25	29	0	0	0	0	0	0
812023062	35	30	25	24	12	22	15	15	16	17	17	0	13	0	18	34	28	10	0	0	0	0	0	0
813016061	37	30	25	31	16	14	36	13	34	0	9	12	24	0	25	30	25	29	0	0	0	0	0	0
81418052	56	41	37	45	15	16	50	46	52	26	19	27	21	0	37	48	33	38	20	0	0	0	0	0
814903031	30	23	27	32	0	28	29	0	33	0	0	0	32	0	26	25	30	36	0	0	0	0	0	0
815407031	31	24	31	34	23	19	32	12	28	0	17	19	32	0	38	26	33	28	0	0	0	0	0	0
816400231	46	33	44	22	0	31	42	0	50	0	0	0	23	0	40	16	44	43	0	0	0	0	0	0
817922021	27	21	26	29	1	28	24	0	25	0	0	0	26	0	27	21	23	23	0	0	0	0	0	0
818918011	32	33	36	38	0	37	33	0	23	0	0	0	30	0	31	41	38	25	0	0	0	0	0	0
819800030	43	36	37	49	0	38	42	37	47	31	0	0	0	0	0	42	41	45	51	0	0	0	0	0
820000506	22	24	17	27	0	25	29	0	16	0	0	0	27	0	24	28	28	24	0	0	0	0	0	0
8227031	40	40	44	44	0	37	46	0	55	0	0	0	39	0	42	36	41	35	0	0	0	0	0	0
822823072	24	28	21	14	12	9	21	0	13	0	11	0	21	0	28	24	22	19	0	0	0	0	0	0
823810121	35	19	19	17	12	15	25	13	17	14	17	0	11	0	23	27	25	25	10	0	0	0	0	0
82425021	42	35	35	53	0	38	58	32	52	13	0	22	19	0	30	37	37	57	46	0	0	0	0	0
824810122	23	29	23	29	0	24	28	0	22	0	0	0	28	0	30	26	29	39	0	0	0	0	0	0
825605071	33	29	26	37	12	14	29	34	23	16	15	34	15	0	27	26	29	27	14	0	0	0	0	0
826605072	30	35	33	38	0	31	27	12	26	0	0	14	28	0	38	31	39	36	0	0	0	0	0	0
827607111	33	26	33	27	13	13	24	12	36	0	13	12	31	0	37	30	28	29	0	0	0	0	0	0
828604051	39	30	34	38	0	38	37	0	30	0	0	0	39	0	30	36	45	40	0	0	0	0	0	0
829211061	21	20	31	22	13	8	21	11	7	16	11	10	10	0	20	19	23	28	8	0	0	0	0	0
830203042	39	33	46	29	45	0	37	41	28	24	32	42	27	0	38	53	48	32	23	0	0	0	0	0
831205021	41	51	51	20	0	46	15	0	42	29	0	0	22	0	12	25	42	23	0	0	0	0	0	0
832901032	30	29	20	20	13	15	26	0	15	0	11	0	31	0	23	34	32	29	0	0	0	0	0	0
833922051	30	26	27	33	0	29	27	14	32	15	0	0	15	0	15	30	28	30	14	0	0	0	0	0
83425022	40	40	46	38	23	23	40	39	44	23	19	21	20	0	26	49	41	44	19	0	0	0	0	0
835930011	51	30	32	44	0	48	42	0	64	0	0	0	46	0	37	46	40	40	0	0	0	0	0	0
836930072	36	24	25	29	0	27	42	0	27	0	0	0	34	0	35	35	33	49	14	0	0	0	0	0
837001011	27	30	27	30	0	29	45	0	25	0	0	0	27	0	30	26	35	38	11	0	0	0	0	0
838001021	32	25	29	28	0	26	27	0	16	0	0	0	31	0	25	20	23	21	0	0	0	0	0	0
839007051	44	32	46	32	0	40	43	20	53	14	0	0	25	0	27	39	41	42	16	0	0	0	0	0
840007041	30	31	28	40	0	35	36	15	40	14	0	0	17	0	22	27	39	35	17	0	0	0	0	0
841108042	40	32	36	45	12	22	51	38	37	6	13	16	14	0	30	31	36	54	32	0	0	0	0	0
842112081	63	43	40	65	0	56	45	0	58	0	0	0	48	0	42	40	63	41	0	0	0	0	0	0
843112071	36	39	49	0	43	0	40	0	0	0	37	0	41	0	34	48	44	39	0	0	0	0	0	0
844112061	23	25	24	31	0	27	25	12	34	12	0	0	13	0	22	21	23	17	16	0	0	0	0	0
84428022	34	24	29	20	0	36	15	0	30	17	0	0	14	0	12	18	27	14	0	0	0	0	0	0
845112062	36	33	35	41	0	30	27	0	39	0	0	0	30	0	24	32	40	39	0	0	0	0	0	0
847939062	42	20	33	28	0	32	34	16	36	14	0	0	13	0	24	33	27	33	18	0	0	0	0	0
848331071	29	27	35	38	21	19	34	31	42	12	16	38	21	0	25	41	33	39	28	0	0	0	0	0
849106091	33	35	40	44	22	12	38	40	30	31	11	20	16	0	23	34	44	35	21	0	0	0	0	0
850206101	34	39	34	26	0	28	39	0	41	0	0	0	32	0	41	27	35	39	0	0	0	0	0	0
851230081	32	28	26	21	17	12	28	0	15	0	14	0	28	0	37	33	31	26	0	0	0	0	0	0
852220051	38	29	35	32	15	23	35	31	33	4	12	14	17	0	20	42	24	27	17	0	0	0	0	0
853216071	34	28	37	54	30	0	32	57	27	10	31	42	18	0	32	35	36	28	23	0	0	0	0	0
854200282	33	40	39	37	16	20	33	19	37	0	16	23	32	0	39	39	39	48	0	0	0	0	0	0
85428051	47	44	32	41	16	25	41	16	30	0	19	18	38	0	42	41	30	39	0	0	0	0	0	0
855227091	34	33	23	35	1	29	30	0	37	0	0	0	34	0	34	34	37	28	0	0	0	0	0	0
856103091	41	42	33	33	38	0	46	45	23	16	42	36	20	0	33	40	40	29	30	0	0	0	0	0
857103081	40	38	32	30	33	0	42	38	23	22	30	37	18	0	35	29	33	41	25	0	0	0	0	0
858000540	40	29	27	33	0	36	35	0	26	0	0	0	30	0	34	47	34	33	0	0	0	0	0	0
859630011	41	37	29	29	0	39	36	18	28	18	0	0	19	0	27	34	36	32	25	0	0	0	0	0
860809022	38	39	30	22	33	0	33	18	16	0	24	0	38	0	32	28	38	35	0	0	0	0	0	0
861812011	36	30	30	41	18	22	35	30	40	17	17	13	23	0	29	46	39	47	10	0	0	0	0	0
862900051	35	30	29	21	0	26	14	0	37	0	0	0	14	0	21	9	23	12	0	0	0	0	0	0
863900061	51	38	46	38	0	49	53	1	56	0	0	0	46	0	71	47	45	46	0	0	0	0	0	0
86428052	31	22	32	33	16	14	27	11	29	0	16	14	29	0	23	31	26	29	0	0	0	0	0	0
864914071	37	25	35	40	0	35	34	0	29	0	0	0	36	0	38	38	43	40	0	0	0	0	0	0
865000557	27	21	15	17	12	8	26	0	15	0	15	0	28	0	23	23	29	23	0	0	0	0	0	0
866604021	35	29	32	27	0	39	30	17	47	10	0	0	20	0	13	30	25	28	13	0	0	0	0	0
868610051	41	26	24	18	16	14	26	0	13	0	14	0	34	0	31	26	35	29	0	0	0	0	0	0
869541071	41	33	52	35	45	0	41	46	20	28	54	36	29	0	28	35	46	40	21	0	0	0	0	0
870400071	31	19	28	34	13	11	24	28	21	0	14	11	32	0	38	26	33	29	0	0	0	0	0	0
871400011	39	33	29	41	0	31	35	0	25	0	0	0	34	0	33	30	37	38	0	0	0	0	0	0
872400021	37	47	43	79	21	24	42	55	66	0	22	0	45	0	41	63	41	44	0	0	0	0	0	0
873115091	48	42	42	35	0	31	42	0	15	0	0	0	44	0	28	41	35	41	0	0	0	0	0	0
874000021	29	25	29	41	19	18	30	50	39	33	17	32	0	0	0	41	32	24	37	0	0	0	0	0
87428053	43	49	44	56	24	22	43	23	46	0	25	29	42	0	42	42	36	38	0	0	0	0	0	0
875000031	36	35	29	40	0	33	35	0	48	0	0	0	33	0	43	38	31	33	0	0	0	0	0	0
876806031	41	45	43	45	1	42	43	0	32	0	0	0	50	0	39	47	39	38	0	0	0	0	0	0
877819091	42	26	31	22	21	18	29	0	12	0	16	0	34	0	36	40	33	36	0	0	0	0	0	0
879809041	30	26	31	35	18	18	30	17	26	0	14	11	43	0	48	36	41	36	0	0	0	0	0	0
880808061	44	29	30	33	0	33	34	13	34	11	0	0	18	0	22	25	30	26	18	0	0	0	0	0
881813041	46	41	27	45	0	34	39	0	32	0	0	0	43	0	34	33	47	44	0	0	0	0	0	0
88220081	32	31	31	35	15	16	27	16	25	0	12	14	34	0	40	25	26	30	0	0	0	0	0	0
882730051	36	25	30	37	0	36	32	0	31	0	0	0	37	0	33	33	29	28	0	0	0	0	0	0
883701052	49	36	31	45	0	32	32	0	31	0	0	0	43	0	29	39	40	34	0	0	0	0	0	0
884000530	21	30	30	38	0	32	33	0	25	0	0	0	31	0	33	42	27	24	0	0	0	0	0	0
885000534	44	35	43	48	15	20	39	21	44	0	0	0	40	0	43	44	36	42	0	0	0	0	0	0
886000538	39	32	38	37	1	34	34	0	45	0	0	0	27	0	28	42	29	40	0	0	0	0	0	0
887000453	46	29	25	0	29	0	23	0	0	0	26	0	31	0	25	23	26	40	0	0	0	0	0	0
888000458	56	58	48	61	24	25	46	30	49	0	24	31	59	0	40	53	59	55	0	0	0	0	0	0
889110131	45	42	30	51	29	0	32	48	42	15	33	62	15	0	25	39	35	29	13	0	0	0	0	0
890110091	35	24	24	29	0	30	28	14	33	9	0	0	16	0	26	28	28	27	12	0	0	0	0	0
891400031	42	40	34	49	0	44	48	0	55	0	0	0	38	0	42	26	39	43	0	0	0	0	0	0
89220082	33	25	35	31	12	20	27	13	30	0	18	22	28	0	25	24	29	31	0	0	0	0	0	0
893226021	39	31	38	38	0	42	31	0	31	0	0	0	34	0	35	44	35	36	0	0	0	0	0	0
894207061	32	24	25	31	0	29	27	0	37	0	0	0	28	0	26	23	31	29	0	0	0	0	0	0
896105021	39	32	32	29	0	29	22	0	19	0	0	0	26	0	29	28	35	26	0	0	0	0	0	0
897109041	48	39	40	42	0	45	72	19	43	30	0	0	23	0	43	55	39	81	49	0	0	0	0	0
898106061	37	29	28	39	0	34	32	0	32	0	0	0	34	0	22	30	26	32	0	0	0	0	0	0
