Sample	Gene	Ratio	Heterozygosis	Order
1281608201	HLA-E	0.897217	heterozygosis: unknown	477
15843041	HLA-E	0.898828	heterozygosis: unknown	478
832901032	HLA-E	0.899042	heterozygosis: unknown	479
107301101	HLA-E	0.899229	heterozygosis: unknown	480
818918011	HLA-E	0.899929	heterozygosis: yes (1-2)	481
236414032	HLA-E	0.900174	heterozygosis: unknown	482
360106052	HLA-E	0.900382	heterozygosis: yes (1-2)	483
1313411701	HLA-E	0.900956	heterozygosis: unknown	484
511515011	HLA-E	0.901223	heterozygosis: yes (1-2)	485
1339531301	HLA-E	0.901580	heterozygosis: unknown	486
1028328901	HLA-E	0.901741	heterozygosis: unknown	487
338015051	HLA-E	0.901795	heterozygosis: yes (1-2)	488
465300832	HLA-E	0.901846	heterozygosis: yes (1-2)	489
678226042	HLA-E	0.901996	heterozygosis: unknown	490
327601041	HLA-E	0.902318	heterozygosis: yes (1-2)	491
883701052	HLA-E	0.902874	heterozygosis: unknown	492
175020072	HLA-E	0.903147	heterozygosis: unknown	493
651923072	HLA-E	0.903308	heterozygosis: unknown	494
210800043	HLA-E	0.903446	heterozygosis: unknown	495
808311032	HLA-E	0.903723	heterozygosis: unknown	496
871400011	HLA-E	0.904478	heterozygosis: unknown	497
268101011	HLA-E	0.904499	heterozygosis: unknown	498
210800140	HLA-E	0.905613	heterozygosis: unknown	499
118410051	HLA-E	0.905661	heterozygosis: unknown	500
262805052	HLA-E	0.905955	heterozygosis: unknown	501
210800123	HLA-E	0.905962	heterozygosis: unknown	502
210800018	HLA-E	0.906193	heterozygosis: unknown	503
374100071	HLA-E	0.906228	heterozygosis: unknown	504
411611051	HLA-E	0.906470	heterozygosis: unknown	505
1142112701	HLA-E	0.906826	heterozygosis: unknown	506
1109317202	HLA-E	0.906941	heterozygosis: unknown	507
644417012	HLA-E	0.906975	heterozygosis: unknown	508
802123041	HLA-E	0.906983	heterozygosis: unknown	509
1063331501	HLA-E	0.907148	heterozygosis: unknown	510
1074415201	HLA-E	0.907405	heterozygosis: unknown	511
1220801701	HLA-E	0.907958	heterozygosis: unknown	512
581020052	HLA-E	0.908088	heterozygosis: unknown	513
210800056	HLA-E	0.908761	heterozygosis: unknown	514
458904031	HLA-E	0.908791	heterozygosis: yes (1-2)	515
1189134901	HLA-E	0.908862	heterozygosis: unknown	516
1007215301	HLA-E	0.909037	heterozygosis: unknown	517
675000350	HLA-E	0.909066	heterozygosis: yes (1-2)	518
1292014101	HLA-E	0.909413	heterozygosis: unknown	519
111306051	HLA-E	0.909686	heterozygosis: unknown	520
801213101	HLA-E	0.909705	heterozygosis: unknown	521
1316014101	HLA-E	0.909829	heterozygosis: unknown	522
1205554501	HLA-E	0.910141	heterozygosis: unknown	523
89220082	HLA-E	0.910232	heterozygosis: unknown	524
1322616701	HLA-E	0.910411	heterozygosis: unknown	525
1244303302	HLA-E	0.910844	heterozygosis: yes (1-2)	526
1034803101	HLA-E	0.911099	heterozygosis: yes (1-2)	527
1055016301	HLA-E	0.911255	heterozygosis: yes (1-2)	528
3173319102	HLA-E	0.911379	heterozygosis: unknown	529
1226835501	HLA-E	0.911386	heterozygosis: unknown	530
143709042	HLA-E	0.911451	heterozygosis: unknown	531
110306031	HLA-E	0.911913	heterozygosis: unknown	532
1231532101	HLA-E	0.912281	heterozygosis: unknown	533
244604061	HLA-E	0.912353	heterozygosis: yes (1-2)	534
502903022	HLA-E	0.912479	heterozygosis: unknown	535
1210206401	HLA-E	0.913187	heterozygosis: yes (1-2)	536
449720041	HLA-E	0.913336	heterozygosis: unknown	537
345801011	HLA-E	0.913467	heterozygosis: yes (1-2)	538
1258529501	HLA-E	0.913796	heterozygosis: unknown	539
210800137	HLA-E	0.913979	heterozygosis: unknown	540
695209021	HLA-E	0.914111	heterozygosis: yes (1-2)	541
210800041	HLA-E	0.914272	heterozygosis: unknown	542
527900101	HLA-E	0.914611	heterozygosis: unknown	543
482732051	HLA-E	0.914828	heterozygosis: yes (1-2)	544
1200535701	HLA-E	0.914849	heterozygosis: unknown	545
649927031	HLA-E	0.915021	heterozygosis: unknown	546
46518081	HLA-E	0.915403	heterozygosis: unknown	547
237218082	HLA-E	0.915581	heterozygosis: unknown	548
1166506501	HLA-E	0.915806	heterozygosis: unknown	549
1321617901	HLA-E	0.915937	heterozygosis: unknown	550
230727081	HLA-E	0.916342	heterozygosis: unknown	551
210800136	HLA-E	0.916781	heterozygosis: unknown	552
296309042	HLA-E	0.916986	heterozygosis: unknown	553
210800062	HLA-E	0.917221	heterozygosis: yes (1-2)	554
210800045	HLA-E	0.917312	heterozygosis: unknown	555
501910081	HLA-E	0.917518	heterozygosis: unknown	556
298100021	HLA-E	0.917560	heterozygosis: unknown	557
599208021	HLA-E	0.917907	heterozygosis: unknown	558
1330617501	HLA-E	0.918178	heterozygosis: unknown	559
1130125901	HLA-E	0.918345	heterozygosis: yes (1-2)	560
601211052	HLA-E	0.918420	heterozygosis: unknown	561
660407051	HLA-E	0.918487	heterozygosis: unknown	562
142707081	HLA-E	0.918602	heterozygosis: unknown	563
1206552501	HLA-E	0.919351	heterozygosis: unknown	564
174003031	HLA-E	0.919630	heterozygosis: unknown	565
555824102	HLA-E	0.919714	heterozygosis: unknown	566
1145306902	HLA-E	0.920035	heterozygosis: unknown	567
398725051	HLA-E	0.920148	heterozygosis: unknown	568
210800079	HLA-E	0.920301	heterozygosis: yes (1-2)	569
483732031	HLA-E	0.920335	heterozygosis: yes (1-2)	570
210800105	HLA-E	0.920684	heterozygosis: unknown	571
210800112	HLA-E	0.921065	heterozygosis: unknown	572
863900061	HLA-E	0.921426	heterozygosis: unknown	573
615800019	HLA-E	0.921529	heterozygosis: unknown	574
545000422	HLA-E	0.921659	heterozygosis: unknown	575
1239325901	HLA-E	0.923106	heterozygosis: unknown	576
560809022	HLA-E	0.923250	heterozygosis: yes (1-2)	577
573100301	HLA-E	0.923331	heterozygosis: unknown	578
181806072	HLA-E	0.923412	heterozygosis: unknown	579
66417082	HLA-E	0.923464	heterozygosis: unknown	580
475700124	HLA-E	0.923710	heterozygosis: yes (1-2)	581
1317223701	HLA-E	0.924078	heterozygosis: unknown	582
624500287	HLA-E	0.924488	heterozygosis: unknown	583
592911051	HLA-E	0.924576	heterozygosis: yes (1-2)	584
1288305901	HLA-E	0.924715	heterozygosis: unknown	585
591920071	HLA-E	0.925223	heterozygosis: unknown	586
257801021	HLA-E	0.925448	heterozygosis: unknown	587
40126061	HLA-E	0.925524	heterozygosis: unknown	588
148213091	HLA-E	0.926108	heterozygosis: unknown	589
406000435	HLA-E	0.926373	heterozygosis: unknown	590
210800025	HLA-E	0.926656	heterozygosis: unknown	591
1207301001	HLA-E	0.926857	heterozygosis: unknown	592
1237235701	HLA-E	0.926929	heterozygosis: unknown	593
228901052	HLA-E	0.927068	heterozygosis: yes (1-2)	594
54409051	HLA-E	0.927332	heterozygosis: unknown	595
855227091	HLA-E	0.927489	heterozygosis: unknown	596
210800074	HLA-E	0.927711	heterozygosis: yes (1-2)	597
604214091	HLA-E	0.927818	heterozygosis: unknown	598
214709101	HLA-E	0.928003	heterozygosis: unknown	599
500933081	HLA-E	0.928304	heterozygosis: unknown	600
531900151	HLA-E	0.928353	heterozygosis: unknown	601
523704101	HLA-E	0.928815	heterozygosis: unknown	602
556827101	HLA-E	0.928982	heterozygosis: unknown	603
658402011	HLA-E	0.929307	heterozygosis: unknown	604
882730051	HLA-E	0.929495	heterozygosis: unknown	605
210800095	HLA-E	0.929532	heterozygosis: yes (1-2)	606
845112062	HLA-E	0.929551	heterozygosis: unknown	607
1215630501	HLA-E	0.929700	heterozygosis: yes (1-2)	608
210800019	HLA-E	0.929750	heterozygosis: unknown	609
1107311001	HLA-E	0.929972	heterozygosis: unknown	610
534200027	HLA-E	0.930098	heterozygosis: unknown	611
1137118901	HLA-E	0.930151	heterozygosis: unknown	612
19309051	HLA-E	0.930412	heterozygosis: unknown	613
122309061	HLA-E	0.930457	heterozygosis: unknown	614
210800085	HLA-E	0.930593	heterozygosis: unknown	615
128909102	HLA-E	0.930796	heterozygosis: unknown	616
334615011	HLA-E	0.931226	heterozygosis: unknown	617
183810061	HLA-E	0.931638	heterozygosis: unknown	618
1114222501	HLA-E	0.931898	heterozygosis: unknown	619
321701011	HLA-E	0.932004	heterozygosis: unknown	620
833922051	HLA-E	0.932064	heterozygosis: unknown	621
1179619501	HLA-E	0.932125	heterozygosis: unknown	622
1083645101	HLA-E	0.932419	heterozygosis: unknown	623
210800010	HLA-E	0.932675	heterozygosis: unknown	624
1227828901	HLA-E	0.933491	heterozygosis: unknown	625
269102031	HLA-E	0.933567	heterozygosis: yes (1-2)	626
1154200401	HLA-E	0.933588	heterozygosis: unknown	627
316300122	HLA-E	0.933619	heterozygosis: unknown	628
178718051	HLA-E	0.933977	heterozygosis: unknown	629
206701082	HLA-E	0.934380	heterozygosis: unknown	630
222409102	HLA-E	0.935256	heterozygosis: unknown	631
190731091	HLA-E	0.935433	heterozygosis: yes (1-2)	632
1140104501	HLA-E	0.935600	heterozygosis: unknown	633
210800122	HLA-E	0.936280	heterozygosis: yes (1-2)	634
564832012	HLA-E	0.936747	heterozygosis: yes (1-2)	635
851230081	HLA-E	0.937711	heterozygosis: yes (1-2)	636
38046011	HLA-E	0.937816	heterozygosis: unknown	637
1277601601	HLA-E	0.937838	heterozygosis: yes (1-2)	638
663921051	HLA-E	0.938095	heterozygosis: unknown	639
210800013	HLA-E	0.938350	heterozygosis: unknown	640
1310570901	HLA-E	0.938382	heterozygosis: yes (1-2)	641
202320082	HLA-E	0.939646	heterozygosis: unknown	642
210800106	HLA-E	0.939672	heterozygosis: unknown	643
635323081	HLA-E	0.940140	heterozygosis: unknown	644
210800087	HLA-E	0.940525	heterozygosis: unknown	645
210800066	HLA-E	0.940890	heterozygosis: unknown	646
1254306102	HLA-E	0.941067	heterozygosis: unknown	647
210800040	HLA-E	0.941472	heterozygosis: unknown	648
1340826701	HLA-E	0.941740	heterozygosis: unknown	649
210800119	HLA-E	0.942009	heterozygosis: yes (1-2)	650
451303101	HLA-E	0.942448	heterozygosis: unknown	651
1252327301	HLA-E	0.942474	heterozygosis: yes (1-2)	652
1324616101	HLA-E	0.942940	heterozygosis: unknown	653
546000429	HLA-E	0.942975	heterozygosis: unknown	654
414601022	HLA-E	0.943375	heterozygosis: unknown	655
1185611601	HLA-E	0.943427	heterozygosis: unknown	656
439833011	HLA-E	0.943493	heterozygosis: unknown	657
370100041	HLA-E	0.943834	heterozygosis: yes (1-2)	658
293900060	HLA-E	0.943943	heterozygosis: unknown	659
210800138	HLA-E	0.944102	heterozygosis: unknown	660
603211092	HLA-E	0.944663	heterozygosis: unknown	661
349819101	HLA-E	0.945136	heterozygosis: unknown	662
1314207601	HLA-E	0.945356	heterozygosis: yes (1-2)	663
412617011	HLA-E	0.945363	heterozygosis: unknown	664
1271304902	HLA-E	0.946268	heterozygosis: yes (1-2)	665
210800084	HLA-E	0.946552	heterozygosis: unknown	666
571000358	HLA-E	0.946589	heterozygosis: yes (1-2)	667
1139102501	HLA-E	0.946750	heterozygosis: yes (1-2)	668
313300141	HLA-E	0.947274	heterozygosis: unknown	669
1159519001	HLA-E	0.947758	heterozygosis: unknown	670
1264618401	HLA-E	0.947824	heterozygosis: unknown	671
337005011	HLA-E	0.947976	heterozygosis: unknown	672
491905071	HLA-E	0.948129	heterozygosis: unknown	673
593918082	HLA-E	0.948141	heterozygosis: unknown	674
151228102	HLA-E	0.948175	heterozygosis: unknown	675
476703051	HLA-E	0.948810	heterozygosis: unknown	676
358106042	HLA-E	0.948823	heterozygosis: yes (1-2)	677
150228101	HLA-E	0.949411	heterozygosis: unknown	678
311300012	HLA-E	0.949895	heterozygosis: yes (1-2)	679
1029307901	HLA-E	0.950237	heterozygosis: unknown	680
103116022	HLA-E	0.950255	heterozygosis: yes (1-2)	681
1284314601	HLA-E	0.950513	heterozygosis: yes (1-2)	682
1024311301	HLA-E	0.950882	heterozygosis: unknown	683
131909101	HLA-E	0.951103	heterozygosis: unknown	684
399725052	HLA-E	0.951129	heterozygosis: unknown	685
1255325901	HLA-E	0.951239	heterozygosis: unknown	686
1160534602	HLA-E	0.951470	heterozygosis: yes (1-2)	687
585016092	HLA-E	0.951528	heterozygosis: unknown	688
633312061	HLA-E	0.951855	heterozygosis: unknown	689
102116021	HLA-E	0.951915	heterozygosis: yes (1-2)	690
186905062	HLA-E	0.952152	heterozygosis: unknown	691
323708051	HLA-E	0.952394	heterozygosis: unknown	692
529900111	HLA-E	0.952507	heterozygosis: unknown	693
661407041	HLA-E	0.952817	heterozygosis: unknown	694
336908021	HLA-E	0.952963	heterozygosis: yes (1-2)	695
13813041	HLA-E	0.953154	heterozygosis: unknown	696
569122051	HLA-E	0.953686	heterozygosis: unknown	697
62929011	HLA-E	0.954335	heterozygosis: unknown	698
1042404301	HLA-E	0.954467	heterozygosis: unknown	699
562815032	HLA-E	0.954499	heterozygosis: unknown	700
55911051	HLA-E	0.954638	heterozygosis: unknown	701
890110091	HLA-E	0.954734	heterozygosis: unknown	702
211322012	HLA-E	0.954802	heterozygosis: unknown	703
210800126	HLA-E	0.954975	heterozygosis: yes (1-2)	704
83425022	HLA-E	0.955133	heterozygosis: unknown	705
1030315301	HLA-E	0.956237	heterozygosis: unknown	706
391400051	HLA-E	0.956420	heterozygosis: yes (1-2)	707
229727101	HLA-E	0.956842	heterozygosis: unknown	708
220211091	HLA-E	0.957173	heterozygosis: unknown	709
47518082	HLA-E	0.957429	heterozygosis: unknown	710
1128125001	HLA-E	0.957701	heterozygosis: unknown	711
410817061	HLA-E	0.957989	heterozygosis: unknown	712
1171507301	HLA-E	0.958585	heterozygosis: yes (1-2)	713
550800017	HLA-E	0.959117	heterozygosis: unknown	714
805105101	HLA-E	0.959248	heterozygosis: yes (1-2)	715
263805061	HLA-E	0.959417	heterozygosis: unknown	716
201320081	HLA-E	0.959521	heterozygosis: unknown	717
248200128	HLA-E	0.959910	heterozygosis: unknown	718
643417011	HLA-E	0.960137	heterozygosis: unknown	719
854200282	HLA-E	0.960410	heterozygosis: unknown	720
8227031	HLA-E	0.960735	heterozygosis: unknown	721
233435041	HLA-E	0.960871	heterozygosis: unknown	722
1147414901	HLA-E	0.961009	heterozygosis: unknown	723
264812071	HLA-E	0.961027	heterozygosis: unknown	724
1112517801	HLA-E	0.961308	heterozygosis: unknown	725
210800037	HLA-E	0.961772	heterozygosis: unknown	726
1011616902	HLA-E	0.962668	heterozygosis: unknown	727
210800063	HLA-E	0.963183	heterozygosis: unknown	728
530900091	HLA-E	0.963220	heterozygosis: unknown	729
169640071	HLA-E	0.963296	heterozygosis: unknown	730
574003082	HLA-E	0.963313	heterozygosis: unknown	731
1099223302	HLA-E	0.963824	heterozygosis: yes (1-2)	732
154224081	HLA-E	0.964202	heterozygosis: yes (1-2)	733
897109041	HLA-E	0.964275	heterozygosis: yes (1-2)	734
1195412401	HLA-E	0.964382	heterozygosis: unknown	735
209320091	HLA-E	0.964828	heterozygosis: unknown	736
1233501301	HLA-E	0.964953	heterozygosis: unknown	737
490903011	HLA-E	0.964992	heterozygosis: unknown	738
486425051	HLA-E	0.965010	heterozygosis: yes (1-2)	739
395200244	HLA-E	0.965403	heterozygosis: unknown	740
694209052	HLA-E	0.965869	heterozygosis: yes (1-2)	741
1212203001	HLA-E	0.966031	heterozygosis: unknown	742
127923021	HLA-E	0.966527	heterozygosis: unknown	743
210800027	HLA-E	0.966867	heterozygosis: unknown	744
881813041	HLA-E	0.967300	heterozygosis: unknown	745
1177609101	HLA-E	0.967379	heterozygosis: yes (1-2)	746
45513012	HLA-E	0.967454	heterozygosis: unknown	747
1044307701	HLA-E	0.968259	heterozygosis: unknown	748
119410052	HLA-E	0.968807	heterozygosis: yes (1-2)	749
212716041	HLA-E	0.969562	heterozygosis: unknown	750
672208061	HLA-E	0.969798	heterozygosis: unknown	751
623523111	HLA-E	0.970108	heterozygosis: unknown	752
133918061	HLA-E	0.970523	heterozygosis: yes (1-2)	753
48130071	HLA-E	0.970867	heterozygosis: unknown	754
130900253	HLA-E	0.970916	heterozygosis: unknown	755
210800029	HLA-E	0.971058	heterozygosis: yes (1-2)	756
1163613101	HLA-E	0.971225	heterozygosis: yes (1-2)	757
576000031	HLA-E	0.971488	heterozygosis: unknown	758
640417051	HLA-E	0.971639	heterozygosis: unknown	759
583016011	HLA-E	0.971648	heterozygosis: unknown	760
1297013901	HLA-E	0.972151	heterozygosis: unknown	761
1167510101	HLA-E	0.972487	heterozygosis: yes (1-2)	762
1066300601	HLA-E	0.973072	heterozygosis: unknown	763
896105021	HLA-E	0.973280	heterozygosis: unknown	764
340304011	HLA-E	0.973972	heterozygosis: unknown	765
369814111	HLA-E	0.974099	heterozygosis: yes (1-2)	766
1236209301	HLA-E	0.974105	heterozygosis: unknown	767
1146418701	HLA-E	0.974789	heterozygosis: unknown	768
210800038	HLA-E	0.975026	heterozygosis: yes (1-2)	769
548000496	HLA-E	0.975295	heterozygosis: unknown	770
1045318901	HLA-E	0.976348	heterozygosis: unknown	771
578323051	HLA-E	0.976641	heterozygosis: yes (1-2)	772
240601021	HLA-E	0.976818	heterozygosis: unknown	773
210800039	HLA-E	0.977235	heterozygosis: unknown	774
210800135	HLA-E	0.977526	heterozygosis: yes (1-2)	775
210800114	HLA-E	0.977677	heterozygosis: unknown	776
590000426	HLA-E	0.979384	heterozygosis: unknown	777
1333214001	HLA-E	0.979504	heterozygosis: unknown	778
317300161	HLA-E	0.980283	heterozygosis: unknown	779
210800091	HLA-E	0.980294	heterozygosis: unknown	780
540230101	HLA-E	0.981263	heterozygosis: unknown	781
1218625501	HLA-E	0.981913	heterozygosis: yes (1-2)	782
617502082	HLA-E	0.982310	heterozygosis: yes (1-2)	783
1123524701	HLA-E	0.983164	heterozygosis: yes (1-2)	784
1084649101	HLA-E	0.983444	heterozygosis: yes (1-2)	785
34930051	HLA-E	0.984616	heterozygosis: unknown	786
292903042	HLA-E	0.985251	heterozygosis: unknown	787
819800030	HLA-E	0.985373	heterozygosis: unknown	788
353105031	HLA-E	0.985374	heterozygosis: unknown	789
1001207701	HLA-E	0.985414	heterozygosis: unknown	790
891400031	HLA-E	0.985744	heterozygosis: unknown	791
1302824301	HLA-E	0.985966	heterozygosis: unknown	792
1094410202	HLA-E	0.986729	heterozygosis: yes (1-2)	793
167919062	HLA-E	0.986785	heterozygosis: yes (1-2)	794
396725011	HLA-E	0.987096	heterozygosis: unknown	795
1104308401	HLA-E	0.988047	heterozygosis: yes (1-2)	796
1125533701	HLA-E	0.988338	heterozygosis: unknown	797
803123042	HLA-E	0.988361	heterozygosis: unknown	798
189711051	HLA-E	0.988829	heterozygosis: yes (1-2)	799
1196421401	HLA-E	0.988983	heterozygosis: unknown	800
1004211301	HLA-E	0.988995	heterozygosis: yes (1-2)	801
115700198	HLA-E	0.989468	heterozygosis: yes (1-2)	802
210800055	HLA-E	0.990714	heterozygosis: yes (1-2)	803
1015611101	HLA-E	0.990953	heterozygosis: yes (1-2)	804
210800023	HLA-E	0.991155	heterozygosis: unknown	805
108303082	HLA-E	0.991174	heterozygosis: unknown	806
210800031	HLA-E	0.991236	heterozygosis: unknown	807
1115534601	HLA-E	0.991897	heterozygosis: unknown	808
1103307601	HLA-E	0.992148	heterozygosis: unknown	809
662000476	HLA-E	0.993459	heterozygosis: unknown	810
210808000	HLA-E	0.993580	heterozygosis: unknown	811
330201041	HLA-E	0.994061	heterozygosis: unknown	812
880808061	HLA-E	0.994624	heterozygosis: unknown	813
187914081	HLA-E	0.995490	heterozygosis: unknown	814
489404031	HLA-E	0.995490	heterozygosis: unknown	815
565126021	HLA-E	0.995641	heterozygosis: yes (1-2)	816
251226081	HLA-E	0.995704	heterozygosis: unknown	817
1070309701	HLA-E	0.996158	heterozygosis: unknown	818
121418032	HLA-E	0.996269	heterozygosis: unknown	819
210800051	HLA-E	0.996479	heterozygosis: unknown	820
1110318701	HLA-E	0.997275	heterozygosis: unknown	821
368814102	HLA-E	0.997511	heterozygosis: unknown	822
210800082	HLA-E	0.997660	heterozygosis: unknown	823
1209209301	HLA-E	0.998061	heterozygosis: yes (1-2)	824
284626051	HLA-E	0.998597	heterozygosis: unknown	825
123313091	HLA-E	0.999117	heterozygosis: unknown	826
817922021	HLA-E	0.999149	heterozygosis: unknown	827
888000458	HLA-E	0.999386	heterozygosis: unknown	828
310300011	HLA-E	0.999449	heterozygosis: unknown	829
1020330101	HLA-E	0.999700	heterozygosis: unknown	830
1232510901	HLA-E	0.999868	heterozygosis: unknown	831
14833012	HLA-E	1.000288	heterozygosis: unknown	832
210800017	HLA-E	1.001214	heterozygosis: unknown	833
328202011	HLA-E	1.001296	heterozygosis: unknown	834
362105011	HLA-E	1.002441	heterozygosis: unknown	835
1178609102	HLA-E	1.002589	heterozygosis: unknown	836
1135327301	HLA-E	1.002873	heterozygosis: unknown	837
600211031	HLA-E	1.002928	heterozygosis: unknown	838
210800054	HLA-E	1.003422	heterozygosis: yes (1-2)	839
433800072	HLA-E	1.003509	heterozygosis: unknown	840
1087643301	HLA-E	1.003557	heterozygosis: unknown	841
1051007301	HLA-E	1.003591	heterozygosis: unknown	842
197226051	HLA-E	1.003790	heterozygosis: unknown	843
265812072	HLA-E	1.003908	heterozygosis: unknown	844
613206052	HLA-E	1.003989	heterozygosis: yes (1-2)	845
441206011	HLA-E	1.004073	heterozygosis: yes (1-2)	846
254911101	HLA-E	1.004174	heterozygosis: yes (1-2)	847
859630011	HLA-E	1.005282	heterozygosis: unknown	848
637323091	HLA-E	1.005982	heterozygosis: yes (1-2)	849
856103091	HLA-E	1.006867	heterozygosis: unknown	850
519200295	HLA-E	1.006992	heterozygosis: unknown	851
487428061	HLA-E	1.007428	heterozygosis: unknown	852
1301619901	HLA-E	1.008205	heterozygosis: unknown	853
350817072	HLA-E	1.008535	heterozygosis: unknown	854
286647051	HLA-E	1.008975	heterozygosis: unknown	855
1010616901	HLA-E	1.009041	heterozygosis: unknown	856
1296010301	HLA-E	1.009086	heterozygosis: unknown	857
447303052	HLA-E	1.009181	heterozygosis: yes (1-2)	858
1097223901	HLA-E	1.009468	heterozygosis: yes (1-2)	859
1229509801	HLA-E	1.010045	heterozygosis: unknown	860
341309071	HLA-E	1.010045	heterozygosis: unknown	861
256801011	HLA-E	1.010129	heterozygosis: unknown	862
804131031	HLA-E	1.010849	heterozygosis: unknown	863
1105309301	HLA-E	1.011849	heterozygosis: unknown	864
885000534	HLA-E	1.012500	heterozygosis: yes (1-2)	865
210322011	HLA-E	1.012728	heterozygosis: unknown	866
387832102	HLA-E	1.013008	heterozygosis: unknown	867
1174511301	HLA-E	1.013603	heterozygosis: yes (1-2)	868
307300032	HLA-E	1.014212	heterozygosis: unknown	869
824810122	HLA-E	1.014311	heterozygosis: unknown	870
67903011	HLA-E	1.014822	heterozygosis: unknown	871
621523032	HLA-E	1.015178	heterozygosis: unknown	872
390400091	HLA-E	1.015363	heterozygosis: unknown	873
210800109	HLA-E	1.015438	heterozygosis: unknown	874
541230102	HLA-E	1.015547	heterozygosis: unknown	875
677226041	HLA-E	1.015755	heterozygosis: yes (1-2)	876
210800030	HLA-E	1.016141	heterozygosis: unknown	877
609503101	HLA-E	1.016861	heterozygosis: unknown	878
1280605801	HLA-E	1.017812	heterozygosis: unknown	879
1341317021	HLA-E	1.018102	heterozygosis: yes (1-2)	880
364131061	HLA-E	1.018435	heterozygosis: unknown	881
1120208701	HLA-E	1.018869	heterozygosis: unknown	882
139111041	HLA-E	1.019467	heterozygosis: unknown	883
210800107	HLA-E	1.019554	heterozygosis: unknown	884
1247403701	HLA-E	1.019586	heterozygosis: yes (1-2)	885
193200178	HLA-E	1.019876	heterozygosis: unknown	886
1108317201	HLA-E	1.019983	heterozygosis: unknown	887
1217612301	HLA-E	1.020435	heterozygosis: yes (1-2)	888
686907091	HLA-E	1.020551	heterozygosis: unknown	889
60933051	HLA-E	1.020975	heterozygosis: unknown	890
135901091	HLA-E	1.021631	heterozygosis: unknown	891
509607121	HLA-E	1.022627	heterozygosis: unknown	892
277101021	HLA-E	1.023848	heterozygosis: unknown	893
875000031	HLA-E	1.023997	heterozygosis: unknown	894
138106041	HLA-E	1.025432	heterozygosis: unknown	895
160230011	HLA-E	1.026570	heterozygosis: unknown	896
1315510301	HLA-E	1.027503	heterozygosis: unknown	897
1304510501	HLA-E	1.027544	heterozygosis: unknown	898
632000410	HLA-E	1.027736	heterozygosis: unknown	899
162910071	HLA-E	1.028155	heterozygosis: yes (1-2)	900
886000538	HLA-E	1.028448	heterozygosis: unknown	901
1305612401	HLA-E	1.028790	heterozygosis: yes (1-2)	902
1016611301	HLA-E	1.029813	heterozygosis: unknown	903
1270318701	HLA-E	1.029886	heterozygosis: yes (1-2)	904
1069305601	HLA-E	1.029997	heterozygosis: unknown	905
1202536101	HLA-E	1.030008	heterozygosis: unknown	906
132936052	HLA-E	1.030323	heterozygosis: unknown	907
210800127	HLA-E	1.030771	heterozygosis: unknown	908
812023062	HLA-E	1.031827	heterozygosis: unknown	909
597200217	HLA-E	1.032023	heterozygosis: yes (1-2)	910
1133814801	HLA-E	1.032147	heterozygosis: unknown	911
1306837101	HLA-E	1.032361	heterozygosis: yes (1-2)	912
37041012	HLA-E	1.033504	heterozygosis: unknown	913
109303083	HLA-E	1.033872	heterozygosis: yes (1-2)	914
813016061	HLA-E	1.034228	heterozygosis: unknown	915
50103042	HLA-E	1.034264	heterozygosis: unknown	916
1214602101	HLA-E	1.034830	heterozygosis: unknown	917
210800075	HLA-E	1.035103	heterozygosis: yes (1-2)	918
1334717501	HLA-E	1.035548	heterozygosis: unknown	919
210800014	HLA-E	1.036083	heterozygosis: unknown	920
1342817101	HLA-E	1.036228	heterozygosis: unknown	921
811225081	HLA-E	1.036689	heterozygosis: yes (1-2)	922
1000206901	HLA-E	1.037143	heterozygosis: yes (1-2)	923
134901092	HLA-E	1.037326	heterozygosis: unknown	924
1242300101	HLA-E	1.037426	heterozygosis: unknown	925
359106051	HLA-E	1.037582	heterozygosis: unknown	926
427046021	HLA-E	1.038243	heterozygosis: unknown	927
520701041	HLA-E	1.038557	heterozygosis: unknown	928
58908011	HLA-E	1.038656	heterozygosis: unknown	929
1332703401	HLA-E	1.038901	heterozygosis: yes (1-2)	930
1089637701	HLA-E	1.039767	heterozygosis: unknown	931
210800049	HLA-E	1.040340	heterozygosis: yes (1-2)	932
1043306901	HLA-E	1.040598	heterozygosis: unknown	933
28326021	HLA-E	1.040628	heterozygosis: unknown	934
582011101	HLA-E	1.040766	heterozygosis: unknown	935
294309021	HLA-E	1.041541	heterozygosis: unknown	936
273106111	HLA-E	1.041665	heterozygosis: unknown	937
1031824301	HLA-E	1.042584	heterozygosis: unknown	938
1075415202	HLA-E	1.043112	heterozygosis: unknown	939
517622031	HLA-E	1.044058	heterozygosis: unknown	940
1188124701	HLA-E	1.045197	heterozygosis: unknown	941
1134304501	HLA-E	1.045260	heterozygosis: unknown	942
1180101501	HLA-E	1.045612	heterozygosis: yes (1-2)	943
1265619701	HLA-E	1.045965	heterozygosis: unknown	944
629000523	HLA-E	1.046477	heterozygosis: yes (1-2)	945
654000467	HLA-E	1.046507	heterozygosis: unknown	946
872400021	HLA-E	1.047543	heterozygosis: unknown	947
1338519701	HLA-E	1.047969	heterozygosis: unknown	948
1269611501	HLA-E	1.049005	heterozygosis: unknown	949
653000468	HLA-E	1.049242	heterozygosis: unknown	950
314300111	HLA-E	1.049467	heterozygosis: unknown	951
217211042	HLA-E	1.049536	heterozygosis: unknown	952
1309534301	HLA-E	1.050456	heterozygosis: unknown	953
627513061	HLA-E	1.050891	heterozygosis: yes (1-2)	954
