Sample	Gene	Ratio	Heterozygosis	Order
1029307901	HLA-G	0.893481	heterozygosis: yes (1-2)	460
698300155	HLA-G	0.893595	heterozygosis: unknown	461
889110131	HLA-G	0.893608	heterozygosis: unknown	462
63929012	HLA-G	0.893782	heterozygosis: yes (1-2)	463
345801011	HLA-G	0.893917	heterozygosis: unknown	464
800207091	HLA-G	0.894853	heterozygosis: yes (1-2)	465
164919041	HLA-G	0.894939	heterozygosis: yes (1-2)	466
155224111	HLA-G	0.895353	heterozygosis: yes (1-2)	467
1076406101	HLA-G	0.896042	heterozygosis: unknown	468
210800109	HLA-G	0.897468	heterozygosis: unknown	469
1227828901	HLA-G	0.897491	heterozygosis: unknown	470
196216032	HLA-G	0.897662	heterozygosis: yes (>2)	471
210800034	HLA-G	0.897864	heterozygosis: unknown	472
578323051	HLA-G	0.897984	heterozygosis: unknown	473
562815032	HLA-G	0.898269	heterozygosis: yes (1-2)	474
805105101	HLA-G	0.898413	heterozygosis: yes (1-2)	475
822823072	HLA-G	0.899282	heterozygosis: unknown	476
256801011	HLA-G	0.899303	heterozygosis: yes (1-2)	477
1274204501	HLA-G	0.899521	heterozygosis: unknown	478
583016011	HLA-G	0.899915	heterozygosis: unknown	479
602211091	HLA-G	0.899933	heterozygosis: unknown	480
1254306102	HLA-G	0.900120	heterozygosis: unknown	481
246323051	HLA-G	0.900310	heterozygosis: unknown	482
1014604901	HLA-G	0.900368	heterozygosis: unknown	483
1164621101	HLA-G	0.901047	heterozygosis: yes (1-2)	484
342309061	HLA-G	0.901935	heterozygosis: yes (1-2)	485
1316014101	HLA-G	0.902011	heterozygosis: yes (1-2)	486
833922051	HLA-G	0.902574	heterozygosis: yes (1-2)	487
268101011	HLA-G	0.902807	heterozygosis: unknown	488
597200217	HLA-G	0.903331	heterozygosis: yes (1-2)	489
1088603301	HLA-G	0.904683	heterozygosis: yes (1-2)	490
184817091	HLA-G	0.904712	heterozygosis: yes (1-2)	491
1133814801	HLA-G	0.904972	heterozygosis: unknown	492
547000448	HLA-G	0.905012	heterozygosis: unknown	493
633312061	HLA-G	0.905160	heterozygosis: yes (1-2)	494
267102051	HLA-G	0.905744	heterozygosis: yes (1-2)	495
82425021	HLA-G	0.905813	heterozygosis: unknown	496
105301031	HLA-G	0.905907	heterozygosis: yes (1-2)	497
421218041	HLA-G	0.905921	heterozygosis: unknown	498
570122061	HLA-G	0.905993	heterozygosis: unknown	499
210800140	HLA-G	0.906716	heterozygosis: yes (1-2)	500
533802051	HLA-G	0.906729	heterozygosis: yes (1-2)	501
350817072	HLA-G	0.907144	heterozygosis: yes (1-2)	502
447303052	HLA-G	0.907505	heterozygosis: yes (1-2)	503
1313411701	HLA-G	0.907586	heterozygosis: yes (1-2)	504
1257013101	HLA-G	0.908238	heterozygosis: unknown	505
1249232701	HLA-G	0.908627	heterozygosis: unknown	506
1142112701	HLA-G	0.908684	heterozygosis: unknown	507
686907091	HLA-G	0.909136	heterozygosis: unknown	508
1162610301	HLA-G	0.909326	heterozygosis: yes (1-2)	509
149213051	HLA-G	0.910202	heterozygosis: yes (1-2)	510
210800123	HLA-G	0.910419	heterozygosis: unknown	511
586000089	HLA-G	0.910742	heterozygosis: yes (1-2)	512
210800059	HLA-G	0.910927	heterozygosis: unknown	513
362105011	HLA-G	0.910988	heterozygosis: unknown	514
1226835501	HLA-G	0.911003	heterozygosis: unknown	515
811225081	HLA-G	0.911166	heterozygosis: yes (1-2)	516
210800076	HLA-G	0.911779	heterozygosis: yes (1-2)	517
66417082	HLA-G	0.911899	heterozygosis: unknown	518
208320012	HLA-G	0.911911	heterozygosis: yes (>2)	519
481732011	HLA-G	0.912090	heterozygosis: yes (1-2)	520
102116021	HLA-G	0.912134	heterozygosis: unknown	521
135901091	HLA-G	0.912165	heterozygosis: unknown	522
568112011	HLA-G	0.912207	heterozygosis: unknown	523
1208202601	HLA-G	0.912250	heterozygosis: unknown	524
392400061	HLA-G	0.912401	heterozygosis: yes (1-2)	525
210800046	HLA-G	0.913305	heterozygosis: yes (>2)	526
870400071	HLA-G	0.913409	heterozygosis: yes (1-2)	527
471201042	HLA-G	0.914222	heterozygosis: yes (1-2)	528
424320092	HLA-G	0.914223	heterozygosis: yes (1-2)	529
601211052	HLA-G	0.914260	heterozygosis: yes (1-2)	530
160230011	HLA-G	0.914308	heterozygosis: unknown	531
478714091	HLA-G	0.914361	heterozygosis: yes (1-2)	532
1296010301	HLA-G	0.914762	heterozygosis: unknown	533
1012617701	HLA-G	0.914766	heterozygosis: unknown	534
1082416301	HLA-G	0.915003	heterozygosis: yes (1-2)	535
329202012	HLA-G	0.915097	heterozygosis: unknown	536
304100101	HLA-G	0.915331	heterozygosis: unknown	537
525900031	HLA-G	0.915786	heterozygosis: unknown	538
186905062	HLA-G	0.915852	heterozygosis: unknown	539
1157101101	HLA-G	0.916042	heterozygosis: yes (1-2)	540
410817061	HLA-G	0.916188	heterozygosis: yes (1-2)	541
1222818901	HLA-G	0.917326	heterozygosis: yes (1-2)	542
849106091	HLA-G	0.917613	heterozygosis: unknown	543
210800127	HLA-G	0.917889	heterozygosis: yes (1-2)	544
1147414901	HLA-G	0.917983	heterozygosis: yes (1-2)	545
122309061	HLA-G	0.918147	heterozygosis: yes (1-2)	546
1024311301	HLA-G	0.918458	heterozygosis: unknown	547
212716041	HLA-G	0.918827	heterozygosis: unknown	548
819800030	HLA-G	0.918883	heterozygosis: yes (1-2)	549
427046021	HLA-G	0.919004	heterozygosis: yes (1-2)	550
305100171	HLA-G	0.919325	heterozygosis: unknown	551
591920071	HLA-G	0.919340	heterozygosis: unknown	552
377900041	HLA-G	0.919539	heterozygosis: unknown	553
649927031	HLA-G	0.919576	heterozygosis: unknown	554
210800039	HLA-G	0.919724	heterozygosis: unknown	555
1034803101	HLA-G	0.919820	heterozygosis: unknown	556
642705082	HLA-G	0.919826	heterozygosis: unknown	557
432800071	HLA-G	0.919917	heterozygosis: unknown	558
159210011	HLA-G	0.920286	heterozygosis: unknown	559
1334717501	HLA-G	0.920456	heterozygosis: yes (1-2)	560
1168514701	HLA-G	0.920888	heterozygosis: unknown	561
210800101	HLA-G	0.920924	heterozygosis: yes (1-2)	562
210800129	HLA-G	0.921027	heterozygosis: unknown	563
567100315	HLA-G	0.921523	heterozygosis: yes (1-2)	564
119410052	HLA-G	0.921676	heterozygosis: unknown	565
509607121	HLA-G	0.921707	heterozygosis: unknown	566
546000429	HLA-G	0.921831	heterozygosis: unknown	567
1090670301	HLA-G	0.921931	heterozygosis: unknown	568
604214091	HLA-G	0.922363	heterozygosis: yes (1-2)	569
696206071	HLA-G	0.922599	heterozygosis: yes (1-2)	570
678226042	HLA-G	0.922769	heterozygosis: unknown	571
1087643301	HLA-G	0.922800	heterozygosis: yes (1-2)	572
210800138	HLA-G	0.923426	heterozygosis: yes (1-2)	573
845112062	HLA-G	0.923538	heterozygosis: unknown	574
507933012	HLA-G	0.923787	heterozygosis: unknown	575
282916071	HLA-G	0.924223	heterozygosis: yes (1-2)	576
425100248	HLA-G	0.924477	heterozygosis: unknown	577
51103051	HLA-G	0.924750	heterozygosis: yes (1-2)	578
299100051	HLA-G	0.925084	heterozygosis: unknown	579
1004211301	HLA-G	0.925161	heterozygosis: unknown	580
634300224	HLA-G	0.925224	heterozygosis: unknown	581
814903031	HLA-G	0.925351	heterozygosis: yes (1-2)	582
1150414501	HLA-G	0.925439	heterozygosis: yes (1-2)	583
1110318701	HLA-G	0.926314	heterozygosis: yes (1-2)	584
1084649101	HLA-G	0.926543	heterozygosis: unknown	585
128909102	HLA-G	0.926754	heterozygosis: unknown	586
1264618401	HLA-G	0.927498	heterozygosis: yes (1-2)	587
585016092	HLA-G	0.927571	heterozygosis: unknown	588
339028131	HLA-G	0.927838	heterozygosis: yes (1-2)	589
210800035	HLA-G	0.927857	heterozygosis: unknown	590
592911051	HLA-G	0.928216	heterozygosis: unknown	591
540230101	HLA-G	0.928283	heterozygosis: yes (1-2)	592
420213011	HLA-G	0.928494	heterozygosis: unknown	593
1105309301	HLA-G	0.928589	heterozygosis: yes (1-2)	594
436200080	HLA-G	0.928942	heterozygosis: yes (1-2)	595
1008216701	HLA-G	0.929131	heterozygosis: unknown	596
489404031	HLA-G	0.929254	heterozygosis: unknown	597
1304510501	HLA-G	0.929528	heterozygosis: yes (1-2)	598
1200535701	HLA-G	0.929672	heterozygosis: unknown	599
44140022	HLA-G	0.930209	heterozygosis: yes (1-2)	600
39111041	HLA-G	0.930349	heterozygosis: unknown	601
357106041	HLA-G	0.930574	heterozygosis: yes (1-2)	602
210800011	HLA-G	0.930755	heterozygosis: unknown	603
891400031	HLA-G	0.930956	heterozygosis: unknown	604
574003082	HLA-G	0.931142	heterozygosis: yes (>2)	605
407000434	HLA-G	0.931665	heterozygosis: yes (1-2)	606
644417012	HLA-G	0.931933	heterozygosis: yes (1-2)	607
210800014	HLA-G	0.933189	heterozygosis: yes (1-2)	608
1086675791	HLA-G	0.933331	heterozygosis: yes (1-2)	609
1280605801	HLA-G	0.933342	heterozygosis: unknown	610
587011051	HLA-G	0.934065	heterozygosis: unknown	611
210800091	HLA-G	0.934496	heterozygosis: unknown	612
210800055	HLA-G	0.934510	heterozygosis: unknown	613
874000021	HLA-G	0.934772	heterozygosis: yes (1-2)	614
52103052	HLA-G	0.934853	heterozygosis: unknown	615
1128125001	HLA-G	0.934917	heterozygosis: yes (1-2)	616
298100021	HLA-G	0.934950	heterozygosis: unknown	617
1216606101	HLA-G	0.935005	heterozygosis: yes (1-2)	618
136923081	HLA-G	0.935107	heterozygosis: yes (1-2)	619
1065307801	HLA-G	0.935215	heterozygosis: yes (1-2)	620
1178609102	HLA-G	0.935692	heterozygosis: unknown	621
693209051	HLA-G	0.936150	heterozygosis: yes (1-2)	622
1120208701	HLA-G	0.936312	heterozygosis: unknown	623
465300832	HLA-G	0.936514	heterozygosis: unknown	624
660407051	HLA-G	0.936531	heterozygosis: yes (1-2)	625
1241322501	HLA-G	0.936646	heterozygosis: unknown	626
882730051	HLA-G	0.937066	heterozygosis: yes (1-2)	627
875000031	HLA-G	0.937193	heterozygosis: yes (1-2)	628
802123041	HLA-G	0.937315	heterozygosis: unknown	629
422211031	HLA-G	0.937660	heterozygosis: yes (1-2)	630
887000453	HLA-G	0.937719	heterozygosis: unknown	631
1272231301	HLA-G	0.937887	heterozygosis: unknown	632
191735081	HLA-G	0.937972	heterozygosis: yes (>2)	633
1131137001	HLA-G	0.938300	heterozygosis: yes (1-2)	634
138106041	HLA-G	0.938709	heterozygosis: unknown	635
528900061	HLA-G	0.938854	heterozygosis: unknown	636
210800029	HLA-G	0.938871	heterozygosis: yes (>2)	637
880808061	HLA-G	0.938934	heterozygosis: unknown	638
1098222101	HLA-G	0.939573	heterozygosis: unknown	639
1206552501	HLA-G	0.939573	heterozygosis: yes (1-2)	640
1196421401	HLA-G	0.939585	heterozygosis: yes (1-2)	641
18912051	HLA-G	0.939735	heterozygosis: unknown	642
67903011	HLA-G	0.939812	heterozygosis: yes (1-2)	643
1231532101	HLA-G	0.939939	heterozygosis: unknown	644
1104308401	HLA-G	0.940260	heterozygosis: yes (1-2)	645
210800135	HLA-G	0.940262	heterozygosis: unknown	646
815407031	HLA-G	0.940358	heterozygosis: unknown	647
1209209301	HLA-G	0.940581	heterozygosis: yes (1-2)	648
850206101	HLA-G	0.940854	heterozygosis: yes (1-2)	649
663921051	HLA-G	0.940857	heterozygosis: yes (1-2)	650
630000403	HLA-G	0.940941	heterozygosis: yes (1-2)	651
187914081	HLA-G	0.941158	heterozygosis: unknown	652
854200282	HLA-G	0.941203	heterozygosis: unknown	653
441206011	HLA-G	0.941228	heterozygosis: unknown	654
1027328701	HLA-G	0.941230	heterozygosis: yes (1-2)	655
1202536101	HLA-G	0.941552	heterozygosis: unknown	656
153206102	HLA-G	0.941622	heterozygosis: yes (1-2)	657
1149417901	HLA-G	0.941701	heterozygosis: unknown	658
210800040	HLA-G	0.942045	heterozygosis: unknown	659
1197502501	HLA-G	0.942085	heterozygosis: yes (1-2)	660
101106071	HLA-G	0.942225	heterozygosis: unknown	661
127923021	HLA-G	0.942453	heterozygosis: yes (1-2)	662
495919111	HLA-G	0.942461	heterozygosis: unknown	663
270103041	HLA-G	0.943204	heterozygosis: unknown	664
45513012	HLA-G	0.943447	heterozygosis: unknown	665
210800048	HLA-G	0.943551	heterozygosis: unknown	666
1146418701	HLA-G	0.943706	heterozygosis: yes (>2)	667
526900011	HLA-G	0.943923	heterozygosis: yes (1-2)	668
328202011	HLA-G	0.944220	heterozygosis: unknown	669
1277601601	HLA-G	0.944658	heterozygosis: unknown	670
1252327301	HLA-G	0.945023	heterozygosis: unknown	671
1328603701	HLA-G	0.945683	heterozygosis: unknown	672
479725051	HLA-G	0.945989	heterozygosis: unknown	673
446303051	HLA-G	0.946069	heterozygosis: unknown	674
556827101	HLA-G	0.946373	heterozygosis: unknown	675
154224081	HLA-G	0.946677	heterozygosis: yes (1-2)	676
1102304001	HLA-G	0.947047	heterozygosis: unknown	677
676719081	HLA-G	0.947094	heterozygosis: yes (1-2)	678
573100301	HLA-G	0.947718	heterozygosis: unknown	679
318933021	HLA-G	0.947814	heterozygosis: unknown	680
863900061	HLA-G	0.948017	heterozygosis: unknown	681
1143306101	HLA-G	0.948206	heterozygosis: unknown	682
117731031	HLA-G	0.948259	heterozygosis: yes (1-2)	683
469217021	HLA-G	0.948507	heterozygosis: yes (>2)	684
1020330101	HLA-G	0.949264	heterozygosis: unknown	685
210800041	HLA-G	0.949374	heterozygosis: yes (>2)	686
210800031	HLA-G	0.950907	heterozygosis: yes (1-2)	687
228901052	HLA-G	0.951015	heterozygosis: unknown	688
48130071	HLA-G	0.951105	heterozygosis: yes (1-2)	689
1001207701	HLA-G	0.951585	heterozygosis: yes (>2)	690
1286518101	HLA-G	0.951643	heterozygosis: unknown	691
1011616902	HLA-G	0.951752	heterozygosis: yes (1-2)	692
1312401501	HLA-G	0.951954	heterozygosis: unknown	693
1330617501	HLA-G	0.952005	heterozygosis: unknown	694
1114222501	HLA-G	0.952762	heterozygosis: yes (1-2)	695
1183605501	HLA-G	0.953009	heterozygosis: unknown	696
1305612401	HLA-G	0.953452	heterozygosis: yes (1-2)	697
658402011	HLA-G	0.954101	heterozygosis: yes (1-2)	698
210800049	HLA-G	0.954171	heterozygosis: yes (1-2)	699
612206051	HLA-G	0.954414	heterozygosis: unknown	700
25312101	HLA-G	0.954505	heterozygosis: unknown	701
464151061	HLA-G	0.954566	heterozygosis: yes (1-2)	702
1057014701	HLA-G	0.955626	heterozygosis: yes (1-2)	703
58908011	HLA-G	0.955833	heterozygosis: unknown	704
1302824301	HLA-G	0.955925	heterozygosis: yes (1-2)	705
1297013901	HLA-G	0.956196	heterozygosis: yes (1-2)	706
396725011	HLA-G	0.956675	heterozygosis: yes (1-2)	707
1239325901	HLA-G	0.957099	heterozygosis: yes (1-2)	708
1130125901	HLA-G	0.957244	heterozygosis: unknown	709
148213091	HLA-G	0.957458	heterozygosis: yes (1-2)	710
54409051	HLA-G	0.957790	heterozygosis: yes (1-2)	711
1292014101	HLA-G	0.957841	heterozygosis: yes (1-2)	712
1298019101	HLA-G	0.958726	heterozygosis: yes (1-2)	713
1303610901	HLA-G	0.958822	heterozygosis: unknown	714
237218082	HLA-G	0.959166	heterozygosis: yes (>2)	715
210800050	HLA-G	0.959232	heterozygosis: yes (1-2)	716
1080414201	HLA-G	0.959333	heterozygosis: unknown	717
1233501301	HLA-G	0.959423	heterozygosis: unknown	718
622523092	HLA-G	0.959446	heterozygosis: unknown	719
1265619701	HLA-G	0.959742	heterozygosis: unknown	720
1300308501	HLA-G	0.960054	heterozygosis: unknown	721
1255325901	HLA-G	0.960353	heterozygosis: yes (1-2)	722
502903022	HLA-G	0.960386	heterozygosis: yes (1-2)	723
273106111	HLA-G	0.960388	heterozygosis: yes (1-2)	724
564832012	HLA-G	0.960627	heterozygosis: yes (1-2)	725
167919062	HLA-G	0.961191	heterozygosis: unknown	726
1028328901	HLA-G	0.961518	heterozygosis: yes (1-2)	727
426111081	HLA-G	0.961577	heterozygosis: yes (1-2)	728
240601021	HLA-G	0.961627	heterozygosis: yes (1-2)	729
210800075	HLA-G	0.962457	heterozygosis: yes (1-2)	730
1181107101	HLA-G	0.962532	heterozygosis: yes (1-2)	731
367814101	HLA-G	0.962671	heterozygosis: unknown	732
334615011	HLA-G	0.963167	heterozygosis: yes (1-2)	733
185706052	HLA-G	0.963223	heterozygosis: yes (1-2)	734
830203042	HLA-G	0.963727	heterozygosis: unknown	735
110306031	HLA-G	0.964105	heterozygosis: yes (1-2)	736
1288305901	HLA-G	0.964344	heterozygosis: yes (1-2)	737
517622031	HLA-G	0.964803	heterozygosis: yes (1-2)	738
853216071	HLA-G	0.964819	heterozygosis: yes (1-2)	739
1253306101	HLA-G	0.965732	heterozygosis: unknown	740
189711051	HLA-G	0.965972	heterozygosis: unknown	741
1141109101	HLA-G	0.965974	heterozygosis: yes (1-2)	742
231904021	HLA-G	0.965998	heterozygosis: unknown	743
1341317021	HLA-G	0.966015	heterozygosis: unknown	744
206701082	HLA-G	0.966212	heterozygosis: yes (1-2)	745
265812072	HLA-G	0.966233	heterozygosis: yes (1-2)	746
288920032	HLA-G	0.968468	heterozygosis: yes (1-2)	747
1148415501	HLA-G	0.968955	heterozygosis: yes (>2)	748
1046324501	HLA-G	0.968992	heterozygosis: unknown	749
210807000	HLA-G	0.969817	heterozygosis: unknown	750
1045318901	HLA-G	0.969937	heterozygosis: yes (1-2)	751
236414032	HLA-G	0.969956	heterozygosis: unknown	752
670208081	HLA-G	0.970031	heterozygosis: unknown	753
352105011	HLA-G	0.971587	heterozygosis: yes (1-2)	754
324708111	HLA-G	0.972462	heterozygosis: unknown	755
1262524101	HLA-G	0.972759	heterozygosis: unknown	756
640417051	HLA-G	0.972959	heterozygosis: yes (1-2)	757
1066300601	HLA-G	0.972993	heterozygosis: yes (1-2)	758
210800087	HLA-G	0.973231	heterozygosis: yes (1-2)	759
1220801701	HLA-G	0.973239	heterozygosis: unknown	760
372100051	HLA-G	0.973958	heterozygosis: yes (1-2)	761
371100011	HLA-G	0.974070	heterozygosis: yes (1-2)	762
306300031	HLA-G	0.974447	heterozygosis: unknown	763
1073306701	HLA-G	0.974512	heterozygosis: yes (1-2)	764
1248403701	HLA-G	0.974833	heterozygosis: unknown	765
210800130	HLA-G	0.974974	heterozygosis: unknown	766
613206052	HLA-G	0.975269	heterozygosis: unknown	767
608506011	HLA-G	0.976956	heterozygosis: unknown	768
360106052	HLA-G	0.976984	heterozygosis: unknown	769
275108081	HLA-G	0.977035	heterozygosis: yes (1-2)	770
555824102	HLA-G	0.977766	heterozygosis: unknown	771
433800072	HLA-G	0.978793	heterozygosis: yes (1-2)	772
226505041	HLA-G	0.979000	heterozygosis: yes (>2)	773
210800085	HLA-G	0.979809	heterozygosis: yes (1-2)	774
1214602101	HLA-G	0.979827	heterozygosis: unknown	775
13813041	HLA-G	0.979964	heterozygosis: yes (1-2)	776
178718051	HLA-G	0.980366	heterozygosis: yes (1-2)	777
385823082	HLA-G	0.980795	heterozygosis: unknown	778
1176601101	HLA-G	0.980822	heterozygosis: yes (1-2)	779
530900091	HLA-G	0.981276	heterozygosis: yes (1-2)	780
210800013	HLA-G	0.981446	heterozygosis: yes (1-2)	781
219208092	HLA-G	0.982121	heterozygosis: unknown	782
210800081	HLA-G	0.982265	heterozygosis: unknown	783
569122051	HLA-G	0.982339	heterozygosis: unknown	784
639417062	HLA-G	0.982597	heterozygosis: yes (1-2)	785
1009228901	HLA-G	0.982939	heterozygosis: yes (1-2)	786
55911051	HLA-G	0.983401	heterozygosis: unknown	787
1125533701	HLA-G	0.983421	heterozygosis: yes (1-2)	788
843112071	HLA-G	0.983600	heterozygosis: unknown	789
1078415001	HLA-G	0.983645	heterozygosis: unknown	790
1251233701	HLA-G	0.983732	heterozygosis: unknown	791
872400021	HLA-G	0.983841	heterozygosis: yes (1-2)	792
1199548101	HLA-G	0.984077	heterozygosis: unknown	793
175020072	HLA-G	0.984176	heterozygosis: yes (1-2)	794
241601031	HLA-G	0.984262	heterozygosis: yes (1-2)	795
291903092	HLA-G	0.984469	heterozygosis: unknown	796
210800086	HLA-G	0.985157	heterozygosis: unknown	797
277101021	HLA-G	0.985627	heterozygosis: unknown	798
813016061	HLA-G	0.985636	heterozygosis: yes (1-2)	799
374100071	HLA-G	0.986720	heterozygosis: yes (1-2)	800
896105021	HLA-G	0.986744	heterozygosis: yes (1-2)	801
1074415201	HLA-G	0.987168	heterozygosis: unknown	802
848331071	HLA-G	0.987189	heterozygosis: unknown	803
395200244	HLA-G	0.988120	heterozygosis: yes (1-2)	804
109303083	HLA-G	0.988158	heterozygosis: unknown	805
1195412401	HLA-G	0.988298	heterozygosis: unknown	806
1245314301	HLA-G	0.988544	heterozygosis: unknown	807
544000385	HLA-G	0.989480	heterozygosis: yes (1-2)	808
673715061	HLA-G	0.989589	heterozygosis: yes (1-2)	809
8227031	HLA-G	0.989716	heterozygosis: unknown	810
60933051	HLA-G	0.990290	heterozygosis: yes (1-2)	811
816400231	HLA-G	0.990641	heterozygosis: yes (1-2)	812
482732051	HLA-G	0.991043	heterozygosis: yes (1-2)	813
84428022	HLA-G	0.991207	heterozygosis: unknown	814
1213208101	HLA-G	0.992382	heterozygosis: unknown	815
545000422	HLA-G	0.992395	heterozygosis: yes (1-2)	816
302100071	HLA-G	0.992584	heterozygosis: yes (>2)	817
1198546501	HLA-G	0.992701	heterozygosis: yes (1-2)	818
132936052	HLA-G	0.992958	heterozygosis: yes (1-2)	819
685903011	HLA-G	0.993052	heterozygosis: unknown	820
576000031	HLA-G	0.993065	heterozygosis: unknown	821
312300171	HLA-G	0.993525	heterozygosis: yes (1-2)	822
468402011	HLA-G	0.994323	heterozygosis: unknown	823
210800082	HLA-G	0.994696	heterozygosis: unknown	824
565126021	HLA-G	0.995188	heterozygosis: unknown	825
1243300102	HLA-G	0.995669	heterozygosis: yes (1-2)	826
610503102	HLA-G	0.995916	heterozygosis: unknown	827
210800084	HLA-G	0.995973	heterozygosis: unknown	828
1179619501	HLA-G	0.996267	heterozygosis: yes (1-2)	829
232503031	HLA-G	0.996531	heterozygosis: unknown	830
363116101	HLA-G	0.996738	heterozygosis: unknown	831
316300122	HLA-G	0.997343	heterozygosis: unknown	832
841108042	HLA-G	0.997901	heterozygosis: unknown	833
210800105	HLA-G	0.998169	heterozygosis: unknown	834
1246402801	HLA-G	0.998676	heterozygosis: unknown	835
1081411201	HLA-G	0.998897	heterozygosis: yes (1-2)	836
1309534301	HLA-G	1.000237	heterozygosis: yes (1-2)	837
394400011	HLA-G	1.000407	heterozygosis: unknown	838
269102031	HLA-G	1.000747	heterozygosis: unknown	839
1315510301	HLA-G	1.001326	heterozygosis: unknown	840
897109041	HLA-G	1.001721	heterozygosis: yes (1-2)	841
1175511701	HLA-G	1.002414	heterozygosis: yes (1-2)	842
391400051	HLA-G	1.002444	heterozygosis: unknown	843
1284314601	HLA-G	1.002586	heterozygosis: unknown	844
114306102	HLA-G	1.003490	heterozygosis: yes (1-2)	845
636902031	HLA-G	1.003588	heterozygosis: yes (1-2)	846
373100091	HLA-G	1.004634	heterozygosis: unknown	847
224309081	HLA-G	1.004742	heterozygosis: yes (1-2)	848
201320081	HLA-G	1.004793	heterozygosis: yes (1-2)	849
17912032	HLA-G	1.004822	heterozygosis: unknown	850
406000435	HLA-G	1.004829	heterozygosis: yes (1-2)	851
359106051	HLA-G	1.004916	heterozygosis: yes (1-2)	852
156202031	HLA-G	1.005023	heterozygosis: yes (1-2)	853
335916011	HLA-G	1.005106	heterozygosis: yes (1-2)	854
210800057	HLA-G	1.005175	heterozygosis: yes (1-2)	855
19309051	HLA-G	1.005287	heterozygosis: unknown	856
825605071	HLA-G	1.005711	heterozygosis: yes (>2)	857
593918082	HLA-G	1.005798	heterozygosis: yes (1-2)	858
541230102	HLA-G	1.006407	heterozygosis: unknown	859
876806031	HLA-G	1.006452	heterozygosis: unknown	860
500933081	HLA-G	1.006952	heterozygosis: unknown	861
1191526001	HLA-G	1.007011	heterozygosis: yes (1-2)	862
839007051	HLA-G	1.007031	heterozygosis: unknown	863
1212203001	HLA-G	1.007058	heterozygosis: yes (>2)	864
857103081	HLA-G	1.007262	heterozygosis: yes (1-2)	865
661407041	HLA-G	1.007359	heterozygosis: yes (1-2)	866
387832102	HLA-G	1.007477	heterozygosis: unknown	867
621523032	HLA-G	1.007604	heterozygosis: unknown	868
210800106	HLA-G	1.008358	heterozygosis: yes (1-2)	869
1306837101	HLA-G	1.008369	heterozygosis: unknown	870
295309041	HLA-G	1.008532	heterozygosis: unknown	871
893226021	HLA-G	1.008690	heterozygosis: yes (1-2)	872
210800133	HLA-G	1.008954	heterozygosis: unknown	873
242605081	HLA-G	1.009391	heterozygosis: yes (1-2)	874
520701041	HLA-G	1.009994	heterozygosis: yes (1-2)	875
100102082	HLA-G	1.010407	heterozygosis: unknown	876
49103041	HLA-G	1.010596	heterozygosis: yes (1-2)	877
81418052	HLA-G	1.010977	heterozygosis: unknown	878
210800089	HLA-G	1.011546	heterozygosis: yes (1-2)	879
614202101	HLA-G	1.011702	heterozygosis: yes (1-2)	880
1229509801	HLA-G	1.012301	heterozygosis: yes (1-2)	881
629000523	HLA-G	1.012342	heterozygosis: unknown	882
536212062	HLA-G	1.012421	heterozygosis: unknown	883
1171507301	HLA-G	1.012632	heterozygosis: unknown	884
1186600201	HLA-G	1.013221	heterozygosis: unknown	885
1207301001	HLA-G	1.013622	heterozygosis: yes (1-2)	886
87428053	HLA-G	1.014005	heterozygosis: unknown	887
632000410	HLA-G	1.014045	heterozygosis: yes (1-2)	888
844112061	HLA-G	1.014235	heterozygosis: yes (1-2)	889
353105031	HLA-G	1.014784	heterozygosis: unknown	890
1039801301	HLA-G	1.015625	heterozygosis: yes (1-2)	891
209320091	HLA-G	1.016024	heterozygosis: yes (1-2)	892
23312012	HLA-G	1.016058	heterozygosis: unknown	893
57914021	HLA-G	1.016421	heterozygosis: yes (1-2)	894
1299323301	HLA-G	1.016593	heterozygosis: yes (1-2)	895
11808031	HLA-G	1.017798	heterozygosis: yes (1-2)	896
1063331501	HLA-G	1.017864	heterozygosis: yes (1-2)	897
1169524101	HLA-G	1.017967	heterozygosis: yes (1-2)	898
512510011	HLA-G	1.018438	heterozygosis: unknown	899
162910071	HLA-G	1.018829	heterozygosis: unknown	900
210800023	HLA-G	1.019750	heterozygosis: unknown	901
1326613901	HLA-G	1.019960	heterozygosis: unknown	902
56911052	HLA-G	1.020108	heterozygosis: unknown	903
595913111	HLA-G	1.020669	heterozygosis: unknown	904
1156206501	HLA-G	1.020913	heterozygosis: unknown	905
118410051	HLA-G	1.020954	heterozygosis: unknown	906
473700138	HLA-G	1.022491	heterozygosis: yes (1-2)	907
384010051	HLA-G	1.023284	heterozygosis: yes (1-2)	908
1332703401	HLA-G	1.023660	heterozygosis: unknown	909
325710071	HLA-G	1.024272	heterozygosis: unknown	910
210800025	HLA-G	1.025339	heterozygosis: unknown	911
279902091	HLA-G	1.025803	heterozygosis: unknown	912
210800032	HLA-G	1.025828	heterozygosis: yes (1-2)	913
884000530	HLA-G	1.025852	heterozygosis: yes (>2)	914
234435042	HLA-G	1.026302	heterozygosis: yes (1-2)	915
679226032	HLA-G	1.027244	heterozygosis: yes (1-2)	916
1050333901	HLA-G	1.028199	heterozygosis: yes (1-2)	917
163910072	HLA-G	1.028523	heterozygosis: unknown	918
210800134	HLA-G	1.029107	heterozygosis: unknown	919
1314207601	HLA-G	1.029385	heterozygosis: unknown	920
1258529501	HLA-G	1.029877	heterozygosis: unknown	921
